Year,Hartlepool and Stockton-on-Tees,South Teesside,Darlington,Durham,Northumberland,Tyneside,Sunderland,West Cumbria,East Cumbria,Manchester,Greater Manchester South West,Greater Manchester South East,Greater Manchester North West,Greater Manchester North East,Blackburn with Darwen,Blackpool,Lancaster and Wyre,Mid Lancashire,East Lancashire,Chorley and West Lancashire,Warrington,Cheshire East,Cheshire West and Chester,East Merseyside,Liverpool,Sefton,Wirral,"Kingston upon Hull, City of",East Riding of Yorkshire,North and North East Lincolnshire,York,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",Sheffield,Bradford,Leeds,Calderdale and Kirklees,Wakefield,Derby,East Derbyshire,South and West Derbyshire,Nottingham,North Nottinghamshire,South Nottinghamshire,Leicester,Leicestershire CC and Rutland,West Northamptonshire,North Northamptonshire,Lincolnshire CC,"Herefordshire, County of",Worcestershire CC,Warwickshire CC,Telford and Wrekin,Shropshire,Stoke-on-Trent,Staffordshire CC,Birmingham,Solihull,Coventry,Dudley,Sandwell,Walsall,Wolverhampton,Peterborough,Cambridgeshire CC,Suffolk CC,Norwich and East Norfolk,North and West Norfolk,Breckland and South Norfolk,Luton,Hertfordshire CC,Bedford,Central Bedfordshire,Southend-on-Sea,Thurrock,Essex Haven Gateway,West Essex,Heart of Essex,Essex Thames Gateway,Camden and City of London,Westminster,Kensington & Chelsea and Hammersmith & Fulham,Wandsworth,Hackney and Newham,Tower Hamlets,Haringey and Islington,Lewisham and Southwark,Lambeth,Bexley and Greenwich,Barking & Dagenham and Havering,Redbridge and Waltham Forest,Enfield,Bromley,Croydon,"Merton, Kingston upon Thames and Sutton",Barnet,Brent,Ealing,Harrow and Hillingdon,Hounslow and Richmond upon Thames,Berkshire,Milton Keynes,Buckinghamshire,Oxfordshire CC,Brighton and Hove,East Sussex CC,West Surrey,East Surrey,West Sussex (South West),West Sussex (North East),Portsmouth,Southampton,Isle of Wight,South Hampshire,Central Hampshire,North Hampshire,Medway,Kent Thames Gateway,East Kent,Mid Kent,West Kent,"Bristol, City of","Bath and North East Somerset, North Somerset and South Gloucestershire",Gloucestershire CC,Swindon,Wiltshire,Somerset CC,"Bournemouth, Christchurch and Poole",Dorset,Cornwall and Isles of Scilly,Plymouth,Torbay,Devon CC,Isle of Anglesey,Gwynedd,Conwy and Denbighshire,South West Wales,Central Valleys,Gwent Valleys,Bridgend and Neath Port Talbot,Swansea,Monmouthshire and Newport,Cardiff and Vale of Glamorgan,Flintshire and Wrexham,Powys,Aberdeen City and Aberdeenshire,"Caithness and Sutherland, and Ross and Cromarty","Inverness and Nairn, Moray, and Badenoch and Strathspey","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Na h-Eileanan Siar,Orkney Islands,Shetland Islands,Angus and Dundee City,Clackmannanshire and Fife,East Lothian and Midlothian,City of Edinburgh,Falkirk,"Perth and Kinross, and Stirling",West Lothian,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",Glasgow City,"Inverclyde, East Renfrewshire, and Renfrewshire",North Lanarkshire,Scottish Borders,Dumfries and Galloway,East Ayrshire and North Ayrshire mainland,South Ayrshire,South Lanarkshire,Belfast,"Armagh City, Banbridge and Craigavon","Newry, Mourne and Down",Ards and North Down,Derry City and Strabane,Mid Ulster,Causeway Coast and Glens,Antrim and Newtownabbey,Lisburn and Castlereagh,Mid and East Antrim,Fermanagh and Omagh
2012 Q3,0.053861185,-0.242985472,-0.197656557,-1.132490089,0.742750933,0.557232525,0.194667645,-0.102389586,-0.388148525,-1.489914394,0.630439872,-0.247215115,-0.979935475,0.081738526,0.586233283,-0.332980629,0.217428738,0.53417376,-0.108226029,-0.686671748,1.073796181,-1.68504328,-1.634876891,0.245561699,0.865163691,-0.91164968,-1.972536509,1.206615859,-2.402733478,-1.592636695,-1.545737871,-1.480131915,0.292621632,0.546978979,-1.105379179,-1.403334475,0.315778015,-0.009193717,-2.650169978,0.921792038,0.565985225,1.172093989,0.938530895,0.752222366,0.314675004,-0.673574143,1.255608905,-0.846336889,2.121913032,-0.384676055,-0.011436681,-1.620422729,1.479036491,-0.402616992,1.212764951,1.3053835,-1.123304105,-1.793042247,0.335743029,0.758792239,-0.20108896,0.541703207,1.406264441,0.992047451,0.394517497,-0.335002169,-0.082933959,0.918566485,-1.415536193,-0.795868374,-1.253429558,-0.566247418,-0.996891619,-1.58623088,0.069765251,0.589968302,0.741957867,-1.241534191,-0.124319039,0.154775742,0.078224307,0.738858267,0.488539717,-0.154994497,-0.726528027,1.629744466,-0.84629242,1.445181644,1.272233367,0.288768271,0.108971163,-1.274513265,-0.33385521,0.895887479,-0.035885389,-0.44859857,-2.059792967,1.804453757,-0.306032617,0.28927551,-0.153826234,0.991305517,0.462230043,1.113160155,-1.052911082,0.395644863,-0.721410853,0.319118202,-0.160942731,-1.16924491,-0.166780396,0.980934322,1.631125514,0.712494484,1.092593416,2.342705041,0.362967454,0.753901937,1.216953552,0.988572409,-0.311132486,-2.048264808,-0.795187302,0.491063858,-1.23221916,-0.808011457,-1.883389926,-2.001932548,-0.006849299,-0.68378956,-0.057063457,-1.481086512,-1.297251561,-1.271623259,-1.281517668,-0.460595875,-1.65870761,-0.873716266,0.722122418,-0.680712284,0.964096571,-1.038555331,-0.917286743,-0.415801665,1.094403406,-2.455281378,1.003393361,0.260610378,0.630756308,0.466047662,-0.050362712,0.113632888,1.801587965,-1.91885721,0.40149102,0.301699301,0.219105591,0.20871882,0.73632132,0.629775634,1.112801821,-1.724320741,0.183183471,-0.165581727,0.667724836,-0.614393089,1.431293695,-1.263942488,,,,,,,,,,,
2012 Q4,-0.388305098,0.174377921,-0.084730563,-0.976837148,0.638388032,2.003474061,-1.085076872,-0.908545043,0.035646047,1.41605769,0.007344207,-0.122183347,-0.657664296,-1.145236479,-1.756546657,-0.970747193,1.742902814,-0.009533661,-0.466053227,1.050427206,1.015552499,-1.09739022,-0.239338094,1.68894506,-0.52425294,-1.05661477,-0.612980282,-0.46860272,1.233992803,-0.330285512,0.688541164,-0.080707814,-0.805115718,-0.43321039,0.928753565,1.125837941,-0.277692277,-0.22325103,-2.080152503,-0.338374775,1.530615036,-0.266031839,-0.804910037,0.300807763,-1.131939727,1.105911294,0.635947064,-0.551232565,-0.560348384,-0.34909747,0.235289379,-0.383405352,-0.659922796,-0.685988547,-0.540392447,-0.223594867,-1.065389074,-1.773578698,-1.694608646,-1.285482468,-0.236339935,0.13905481,0.026387396,2.037156136,-0.112871607,0.719752572,-0.242336019,-0.219029274,-1.021609113,-0.476766688,-0.273808061,-0.872738073,1.078751771,-1.730186257,-0.124083314,0.429763721,-0.819016378,-0.300039763,0.276662464,0.229986065,0.526075139,0.568273471,-1.263070823,-0.433468714,-0.539963428,-0.88403784,1.092485097,-2.164836183,-0.160976389,0.022984154,0.284269044,1.85941311,0.731743306,1.40255228,-0.956983042,0.587297763,0.363370922,1.123856714,-0.231868897,-0.102344771,0.740806743,0.234674356,0.07509762,-0.537988247,0.503363889,-1.775915008,0.115335046,1.585573547,1.587926158,-0.51613202,0.062212151,1.281694518,-0.088507623,2.311171673,0.429203439,-1.300590947,0.558143746,0.133195761,0.877786081,0.079569008,-0.526161284,0.776630106,1.87684063,1.023927321,0.342811765,0.028940541,0.788539115,0.895621881,-1.210793635,0.141219771,0.503266152,-0.053161314,-0.255601975,0.621142174,-2.000611324,1.204983889,1.565118527,1.356079397,0.482183153,-0.907630953,0.956599547,1.594972634,2.221308813,0.259852241,-1.199994222,-0.217561325,1.26822835,-1.111796045,1.752400593,-0.574954923,-0.719660898,-0.459769236,-0.59939643,0.548248592,-0.150102882,0.335475235,-1.063245576,-0.086946535,1.490845236,0.417817741,-0.794014309,2.562884288,1.257697622,-0.127816277,0.356661092,0.495108018,-1.250141873,0.060789832,,,,,,,,,,,
2013 Q1,0.445947664,-0.667798145,-1.473401866,0.81375723,0.407887652,-0.839609331,-0.334663174,-0.77358366,1.641044244,0.229079395,-1.595709953,-0.167283778,0.610468779,0.642557729,-0.843887247,-0.354752973,0.085239757,0.591330621,-0.567425766,-0.044072877,1.573758989,-1.475030033,-1.399220267,-2.519947296,-0.271991797,-1.062281134,-0.177033143,0.79581207,1.697529942,0.298017261,1.648123552,-1.088963993,0.249917525,0.336576136,-0.478939607,-0.463392259,-2.563287101,-0.085332442,-1.162956593,-0.173059469,-0.650182591,1.418517913,2.62908899,0.16428246,1.345067076,0.253106303,-0.046194465,0.386927515,0.682484966,0.121630628,2.404121241,0.163763543,2.351765446,-0.974633712,0.471883038,-0.194485471,2.008195414,0.044919021,-2.14473579,0.451033686,1.798002693,-0.468194177,0.769464007,1.214483709,-1.239675329,0.44303457,0.761380786,-0.539789779,-0.38891357,-0.358540263,-2.045068012,0.145985038,1.221644928,0.623111646,-1.088973522,2.408948279,0.577935246,1.77780637,-0.650469655,0.323497874,0.382566815,-0.159265581,0.01937263,0.767700219,-1.784870434,-0.225343514,-0.676318119,0.27182718,0.861624323,-1.994529118,0.82415974,-1.160822509,-2.33546446,0.015495868,-0.327851021,0.640140618,0.865428814,-1.145290988,0.658354066,-0.524757112,-0.240037772,0.451393816,-1.461266145,-0.093179578,0.685935521,0.411496815,1.323816769,-0.376564582,0.414963423,0.492831778,-2.406053031,-2.028905085,1.667245012,0.440559809,-0.51671848,0.377602868,1.365811681,-0.555483904,-2.14613512,-0.098196155,-1.537929978,0.801112866,1.322813133,-0.970273142,1.021233456,-0.117200017,-1.905624471,0.537199742,0.804232904,-0.517222925,0.989694117,0.383340676,0.303636014,-1.022187899,-0.197897949,0.412548888,0.607512817,-0.465434566,0.034908737,-1.491965377,0.54781994,-0.034099453,-0.172634975,0.155453608,-1.459921309,-0.166202036,1.135862844,-0.215335165,-0.297925336,1.261524462,0.044058534,-0.296936494,0.720425465,0.785774442,-0.480155362,0.100132347,-0.014108837,-0.177859477,-2.224613125,-0.914888793,0.843574222,-0.218514219,1.199536707,-0.339385042,0.448487192,-0.969767042,0.209556832,-2.093122319,,,,,,,,,,,
2013 Q2,-0.068109033,-1.035547656,-1.716890089,1.101048893,1.491755375,0.300070718,0.081469609,0.705509246,-0.891887746,0.568025788,1.853505004,-1.109169017,0.794621645,-1.636716094,0.427479353,-0.432803935,2.030907921,0.644398901,-0.55576939,-1.852343314,0.730463185,0.447087951,2.967679936,-0.336584242,-0.732000705,0.892174658,-0.989738427,-2.176564288,0.06668206,-1.655510539,-0.887480804,0.73817821,0.676341397,-0.048030065,0.936856741,0.071406449,-1.959804635,-0.087383539,-0.813250122,-0.331886519,-0.917485311,1.184128939,0.958490618,-0.331456843,1.280563081,-0.689228927,1.585500868,-1.021716387,-0.494176652,-1.24395939,0.650415785,-0.492734995,0.367780632,-0.603338605,2.248521982,0.215397364,-0.246283782,0.609014577,1.105014979,1.383325704,1.382857943,-0.963646004,0.300463338,-1.422239781,1.110655908,-0.762435786,1.167083188,-0.630664853,-0.091285884,0.893290215,0.174090306,-0.483628809,-1.224790081,0.761558823,-0.070313798,0.287477934,1.250166047,0.40471724,0.797785505,-1.669238616,0.389035219,-1.670357844,1.41160062,-0.41980379,0.064674705,0.978454723,1.081775822,-1.635191752,0.665121231,1.885611683,-0.615887757,1.551193353,-0.911372557,0.373783313,0.399956833,-0.207630323,-1.065512219,-0.954857897,-0.232441034,0.396435587,0.857443708,-0.140151825,-1.885810752,0.436721499,0.831474003,-0.026872935,-0.019009386,1.423689275,-1.07614122,-1.067992182,0.540101365,0.826383381,2.161999294,1.097472383,0.863644814,-0.144326184,2.008973568,0.744379626,-0.758500033,1.541839514,-0.531324667,0.450911653,1.175875429,0.30791206,-0.751081069,0.256631329,-0.291149276,-0.337690168,0.709324934,-0.220265989,-0.386926163,0.438791868,-0.53169276,0.121826754,-1.664904913,-0.597729397,-0.736653224,-0.589325743,-0.278522366,-0.094596495,-0.400200874,-1.263485717,0.617268308,0.231350576,0.029034494,0.709064779,-2.503318203,0.75243709,-1.011731573,-0.183086604,-0.835902117,-0.40719879,-1.053961207,0.410603347,0.33120489,-0.681369688,0.729974854,1.272606142,-0.515512819,0.646894505,-0.816084725,0.049867865,2.676927399,-0.063565975,-0.460816088,-0.069428446,1.797268167,0.000156891,,,,,,,,,,,
2013 Q3,-0.206855482,-0.687384753,-0.1832371,-0.513975115,1.232165552,-1.417902364,1.199503913,-0.425738127,0.767232709,-0.29328546,0.515521178,-0.739744635,-0.319536377,-1.971326573,1.270756494,0.650592344,0.878364821,-0.869003049,1.650287277,-1.685239702,1.047830589,-0.100708827,-0.667001086,-1.372103348,1.223897662,-1.086988275,-0.782777363,-1.618708584,-1.396390691,0.208584745,-0.216121012,-1.173466822,0.827052199,-0.375368316,0.950133865,0.059989112,-1.835369981,0.299143893,1.049458412,1.224984952,0.46270273,0.381168922,-0.199906158,-0.070979515,-0.739362499,-1.156452236,0.616203913,-1.18525462,0.490693222,0.047694501,0.986350549,-0.238133833,1.416997761,0.733458473,0.675374131,1.310896322,0.872825997,-0.7635409,0.334346541,0.158117611,-0.844916239,0.29895253,-0.084809586,0.493654205,0.359661321,-0.369604126,1.200313854,-1.462373926,0.604384248,-1.514637831,0.346879504,0.681633375,1.422459173,-1.563434301,-0.318130007,0.530811039,-0.686533752,-0.473864694,-0.388964058,1.88325061,0.526869833,-0.173442603,0.667126559,-0.483481255,-0.316236846,1.629617883,-2.009113399,0.265202626,0.445992202,0.853419379,0.195801048,-0.603153429,1.434616993,-1.811735791,-0.468525083,-0.683354042,-0.046020453,-0.210607504,0.157560933,-1.661215629,0.560486519,0.02826029,0.852073922,-1.772756339,-0.763212175,1.731670338,0.780492336,-0.39946838,-1.13551397,0.115979434,-0.429604768,-0.562662103,1.1443471,-1.03209828,-0.918759302,-0.186931524,1.093516609,0.237548882,0.253833729,0.92974441,0.641973043,-0.034919627,0.735278992,1.106516236,-1.269389278,-0.420480757,0.762851704,0.720057495,-0.312620675,0.279457825,1.054756019,0.076753615,-1.240042952,-1.316755023,0.372777739,-0.07761059,0.818704157,-0.391127954,-0.242065015,-0.869302971,0.14798799,-0.062810089,0.196420444,0.827787972,0.725516048,-0.874688068,-2.077409889,-0.453881555,0.601334323,-0.266004398,-0.307171558,-0.829518385,0.349681371,-0.821253054,0.537764819,-1.387075265,0.095480476,-0.17067381,0.813319765,0.553159745,-1.247767242,-0.207189512,-2.600559903,-1.934697501,0.140824955,0.645897839,0.801726293,0.848913448,,,,,,,,,,,
2013 Q4,-2.447444075,0.483459702,-0.448548694,1.199107766,0.710574909,-1.246313735,0.70154133,0.903271597,-0.024557807,0.990836643,1.714065289,0.558425829,-0.920990178,-0.294895279,-0.146525057,-1.165801191,-0.873924325,2.259178529,0.363553464,-0.011251627,-0.667860205,-0.135056657,-0.418031307,-0.989309679,0.614595962,-0.163741778,-0.449221342,-0.208069825,0.023425327,-0.549985538,0.754086033,-1.70398038,1.36356353,-0.302512966,-1.710993662,0.690403483,-0.260435079,0.242734159,-1.522851679,-1.129096741,-0.910645933,1.057028923,0.057066941,-0.885419646,-3.062992432,-1.226790046,0.383286827,0.395970935,-0.235250327,0.6112395,0.285814705,0.600996402,1.96837194,-0.058163035,-0.329407746,0.247432754,0.651670568,0.214357725,0.461942139,-0.267067922,-2.652735891,0.134067572,-0.636932776,1.09958368,0.202822665,0.411928184,-0.865331838,1.685072306,1.400791929,0.817416875,-1.577276283,-0.156893699,-0.931286154,0.316245967,-0.296779328,-0.392588356,0.608045204,0.385593789,1.562567146,0.233232591,-2.329231401,0.647257492,-0.58848309,-2.119418729,0.835058172,-0.10149425,-0.243279877,0.281193198,1.717400994,-1.480660526,-0.7507207,-0.040191746,0.241176236,-0.553825588,-0.431814402,1.691541941,-0.327239673,-1.564059258,0.072984188,-1.401417241,-0.708279003,-0.013153012,-0.774048683,-0.799786557,0.382450365,-0.028453015,1.188029552,0.389049029,0.592042559,2.104742484,-0.187022844,-0.664604678,-0.160774734,0.372045335,-2.277553176,1.085765034,0.754106575,-0.39029809,0.280445637,0.569076459,0.881994305,-0.037511631,0.141586325,1.099189614,1.194189885,-1.556426783,0.525753077,0.188493597,-0.225833292,-1.002972467,-0.104517039,0.611342615,1.056938959,-0.478890209,1.065303902,-1.71880727,0.024305514,-0.135580828,0.054668419,0.865642284,0.041455975,0.385329506,0.471803809,0.688517043,0.603595723,-1.391684485,1.648681933,-0.722022244,0.225554465,0.434714069,-0.124451607,1.730542117,-1.213048709,-0.668922876,0.319835373,-0.122245884,-0.181338065,-0.283548877,-2.190860459,0.723845967,-0.015274057,1.395074512,-2.054103568,1.021552916,0.127114466,-0.888064844,-1.614492052,-1.800738002,,,,,,,,,,,
2014 Q1,-1.504825839,-0.375480388,0.205500971,1.17849913,-1.67183102,-2.145236218,-1.645567221,-0.733218148,-0.197999165,1.164013813,-1.173323457,0.08877053,-0.753611985,-1.177500882,0.034445838,0.161253211,1.025687924,-1.608199245,-2.096844481,-1.454910097,-1.056245826,0.202577695,2.099058494,-0.457701428,2.60080887,-1.96135609,-0.286688267,0.989062577,-2.711187942,1.496942628,-1.114682701,0.975903694,-1.414157887,-2.860992777,-1.506086703,-0.259861205,1.16891887,0.374850815,0.453081148,1.172233307,0.004284379,0.142251548,-0.956728719,0.750852835,-0.149201857,0.8264016,-1.929298112,0.848582738,-0.974006928,0.453023536,0.171627381,1.614606288,-1.452728753,1.788022095,0.125326458,-1.779811727,0.333396485,0.273782543,0.410249227,0.834166445,2.138384552,-1.03879161,-2.588484085,-0.050167891,-1.963427182,-0.701204443,0.309715248,1.366669952,1.257713216,0.365659925,0.902970462,0.599266162,0.536961227,0.522835401,0.255583565,0.059348519,-0.194887903,1.639371379,-0.734036538,-0.493968266,0.159229384,-0.428395804,1.296542638,0.069729574,-0.114397571,-0.631732253,0.215866778,0.183177352,0.652426537,1.191410208,-1.119059343,-0.125752905,-0.549701343,2.124684515,-1.260772955,0.040141019,-0.154177723,-1.28414633,2.179694558,-1.168883416,1.947968554,0.775492384,0.191164505,0.186564104,-0.565952265,-0.840600993,0.524332775,0.920775767,-0.892042716,0.291120934,-1.333290001,0.782311601,-1.452314047,-1.01722781,-1.078510953,0.044767941,0.406383986,0.860420468,-0.735203838,0.521647247,-1.01932887,-2.742069477,1.102779196,0.809174171,0.988266339,-0.573205106,1.242981492,1.081545751,-0.699224383,0.884668199,-0.466235477,-2.603886715,0.088595237,-0.172333134,0.003819992,-0.883219386,-0.235500362,-1.175826428,0.247601635,0.568104894,-0.346673451,2.072943782,1.639974249,-2.450154309,0.820998374,-0.523564171,0.783564403,-0.416315946,0.963392143,0.497371578,-0.756404796,0.913760613,1.939577045,2.87636046,-0.108125312,0.911690206,-1.014183974,-1.506606399,-0.798338586,-2.009083927,-0.287237106,-2.105825348,1.620610529,1.027241946,0.817031976,1.583904193,0.894496271,0.195713259,,,,,,,,,,,
2014 Q2,-1.800418731,0.16838637,-1.652396127,1.032139449,1.389487645,-0.297381526,-0.829945066,0.647089037,-0.876914052,0.983416203,-1.472498873,0.818923679,0.268150439,1.455335041,-0.332883091,-0.956773486,1.23868926,-1.463795915,0.96356109,-0.787324903,0.972343768,0.300131712,-1.219172105,-1.767683611,1.147692623,-0.147598733,-0.432920837,1.15754978,-0.370545274,-0.13506785,-1.313159276,2.451758497,2.254793495,0.638183973,0.175087571,-1.372531102,0.453265832,1.347612123,0.721676628,0.434417128,-0.16631303,-1.491148012,-0.650360099,1.010684981,-0.348008572,0.09933799,-0.197574254,0.17272305,-2.357007932,0.198292093,1.477776783,0.066203016,-0.410064221,0.207482018,0.108646235,-0.693658725,-0.208168665,-0.128623817,0.680001555,0.81675199,-1.788821577,1.367452437,-0.815712625,-0.80907447,0.397681287,-0.61421872,-0.925988266,-2.115156296,0.18861543,-0.11795146,-1.403156874,-0.346224418,-0.087197636,0.28713914,-0.974461271,0.051633943,-0.055675593,0.107079106,-0.91545193,-1.451063752,-0.971310088,-2.23126867,-1.010624208,0.84867624,0.71974186,-0.271267021,1.226833248,-0.667477136,1.37848498,0.703988522,-0.042652753,0.012128502,-0.146668148,0.443598809,0.558264981,1.009665532,2.05410115,-0.952957091,-1.314601147,-1.20224164,-0.96984945,-1.224758014,0.430419551,0.124207062,-0.211511965,2.43547751,0.175728897,-0.052794834,-0.515176662,-1.017715061,-0.096699889,-0.35717065,0.386023166,-1.243085205,1.654645366,-0.970604199,-0.704544357,-2.329100026,0.507666264,0.747241896,0.642950545,-2.384908167,0.485960493,0.491392526,0.847038153,-0.292448551,0.725536979,1.707514437,1.367578102,-0.839646602,-1.134494795,0.550373464,-0.791735068,-0.46102112,-0.463625101,-0.061352401,-0.840717698,-1.176331064,0.832693278,-0.401181488,1.681570247,1.516414242,0.620304697,-0.554007883,-0.674063458,-0.101207099,-0.896033686,-0.184092317,-0.186951261,0.77146755,0.71976725,0.12484893,-1.370732721,0.127400374,-0.784425194,-1.543155625,0.762537754,1.284595492,1.605160465,0.959069852,0.871839765,1.05191552,-1.600586141,-0.667039584,0.973414852,0.184284578,2.068803712,0.074929818,,,,,,,,,,,
2014 Q3,-1.315198624,-0.744239786,-0.561692522,-0.659380351,0.175977769,-0.681229171,-0.633250392,-0.421735037,0.633757763,-0.458865433,1.887997179,-1.486921747,-1.470045336,-0.972197584,1.397090234,-1.141509783,-0.184991629,0.967559155,0.185525289,-1.638958589,-2.036651974,0.684111228,-1.152132051,-0.589342073,-0.176144652,1.43204526,-1.340179636,-1.480190224,-0.016059599,-2.839861801,-1.104404716,0.061889292,-0.55826602,-0.063013658,0.461346885,1.059922085,-0.125139888,0.501703336,-0.533018791,-1.136578894,0.189597327,1.767801664,-1.367602279,0.353466822,0.730686096,-1.103320815,1.117816141,-0.9194181,-0.261402345,1.877658769,-1.642461044,0.360803263,0.374659351,0.547626403,1.120262216,0.633568829,0.712417111,1.318878003,-0.453243626,0.697972801,1.662241315,-1.485423279,0.578998628,-1.192426391,1.278498892,-0.964085711,2.159919664,0.214049692,-2.189891868,-1.450372569,-0.765780014,-0.493255494,0.032093998,-0.629365293,-0.557957219,1.441650179,-1.563186244,0.039429315,0.721391242,0.878931491,0.453467773,-0.206210633,0.253340339,-1.025972241,-0.08956477,-0.313435371,-1.564346551,-2.023167582,-0.386924947,-0.634267102,-1.317151475,-2.01687884,-1.24834449,0.983523428,0.661417339,-0.158362288,2.470919903,0.498516,0.323217835,-0.575052646,-1.352509801,-1.926364986,2.854261119,-0.873678413,-0.285330226,0.582346063,0.640467082,0.866681788,1.121195837,-0.679670903,1.4547014,-1.645552269,-0.489844638,1.001598545,-2.263982075,1.346943986,1.702336436,-0.611535333,0.225022804,-0.056946167,-1.186369365,-1.222746271,0.752705015,0.340692763,-0.365881817,1.263452449,-0.597926054,0.69707089,-0.196704411,-0.869742024,1.0209111,0.374715255,1.150378368,-1.148562854,-1.675715664,0.082230225,-0.331877105,-1.261102271,-0.142894498,-0.685435977,-0.416192409,0.869014339,1.556223989,-0.367802685,-0.007110736,1.092650704,0.912370263,-0.51870669,-0.75213181,0.336297012,-0.496489193,-1.27514195,-0.304092854,-0.682947558,-1.30320163,0.421702039,-0.302938759,-0.367159934,-0.583022156,-0.881366178,1.071381153,0.286898367,0.220515462,-1.035760768,1.621410428,-1.127989061,-0.305140883,-0.497953589,,,,,,,,,,,
2014 Q4,0.500160367,0.410719383,-1.063505181,-0.149952978,1.024987497,-0.272045518,1.3711893,1.112343883,0.940321886,0.054599967,1.523447582,-0.253351888,-1.541142516,-0.665966355,0.510972692,0.234324262,-1.302834493,0.563640272,0.221696661,0.508065322,0.231310591,1.420461365,0.427199758,-0.464528084,-0.100944492,-1.214036505,-0.027052293,-0.465415781,0.214814908,0.850256007,2.213756635,0.934668,0.118455437,-0.863219676,-0.854121278,0.870424271,0.647189242,0.629887052,0.488022299,-0.531564913,0.427703929,1.569783943,-0.280003364,1.889936383,-1.236300527,1.15877275,0.495940166,0.32905589,-0.493241791,-0.539441604,0.933401862,0.401755828,0.673300931,0.336325125,-0.88171551,-0.656634255,1.056033907,0.127871363,-1.523022774,0.871159485,-0.063112359,-3.143749647,0.248554507,-0.61790716,1.603945404,-0.021669096,-0.167633739,-1.291657864,-0.082095769,0.562441142,-2.963218178,0.326778918,0.095986837,0.366547733,-0.876482617,0.704413356,-0.10347754,1.71425836,-1.312217474,-0.233862323,0.173512212,2.094874623,-0.395244487,1.262180492,1.041157917,-0.815954139,0.441971929,0.313627295,-0.067184449,-0.817154335,0.233837259,-1.169626414,-2.422835925,0.321791606,0.975107504,0.634366242,0.001520785,-0.334659165,-0.384851051,4.0805446,-0.026772008,-0.678987143,2.132580398,1.391167022,0.895127341,-0.336325982,0.152707965,-1.705302691,-0.904516866,-0.935695744,-0.913229396,0.442387691,0.537425576,-0.964392651,0.025604571,0.508273867,0.743573061,0.057653069,0.175146098,0.398982525,1.763055421,-2.184891724,-2.303407319,0.961676495,1.168221016,-0.439624994,0.223261348,-0.83271388,0.445726429,-0.82562774,-1.717180965,-2.645176194,-0.64232063,1.15751633,0.25116944,-0.676445469,-0.749149455,0.63776415,-0.620123587,-2.037589202,2.041617509,1.685228496,1.754429436,-1.721299548,0.827968944,1.088276799,1.036919636,0.655780573,-0.659296831,1.643365438,-1.15658626,-0.265618716,-2.036594281,-2.175575074,1.244564223,2.09205164,-0.234794467,1.778352708,0.469583371,-1.86607083,0.310689904,-0.618096997,0.164941557,-0.823974349,1.823440657,1.023401854,-0.739360518,-1.111071803,,,,,,,,,,,
2015 Q1,-0.613407952,-2.126201212,-0.169634578,1.984128996,-0.710539337,-1.505143643,0.794322451,0.307983654,0.54996201,0.687720147,-0.05218233,-1.11283991,-0.139742091,-0.87622404,0.684986384,0.420870173,-1.519172551,-0.425354985,0.656315375,0.804538813,-0.23343258,0.245262566,-0.371958326,0.637429694,0.258076979,-1.294190729,0.782737167,0.027860823,-0.921120798,0.171596055,0.371625069,0.664934936,-0.284416924,-0.649157816,0.750354222,-0.710394165,0.046631307,-0.170451314,-1.076831107,-0.010764197,-1.368892086,-0.593360922,1.394203234,0.439900735,1.419463675,0.002671421,-0.510112041,-0.14371026,-1.917340947,2.74914745,1.257592915,-0.385951465,1.259448451,0.933523022,1.907789205,0.842710458,0.817783968,1.395673891,-0.513139526,0.93804168,1.120118562,-0.925268056,-0.579057511,0.341311434,-0.078017928,0.925674285,-0.070962379,0.02276191,1.805164375,-0.799385575,-0.993814315,-0.187119462,-0.153446396,0.058051954,2.202712615,-0.271439087,-1.222950875,0.346342285,1.145097836,-0.242466879,0.461762159,2.751148151,-1.762897666,-0.489548842,-0.5740059,0.87483575,-0.684922891,-0.045737993,1.007454194,-0.070625017,-0.492212882,-0.49412886,-0.475650666,1.968387422,-0.018040967,-0.890957052,-0.642039066,-0.627255245,-0.685017852,0.849037962,-0.019163282,0.416813452,1.105157809,0.531618174,-0.473487675,0.847776125,-1.801640336,1.011469488,-0.051662059,0.48485923,-1.095313442,-0.027516707,0.231892305,-0.34431618,-0.18170557,0.020296886,-1.607551171,-0.152658856,-0.773152807,1.095726576,-1.216731215,-1.403888618,2.759386114,2.738151119,-2.277775509,-0.243554701,0.026255834,-0.342980357,-0.639813604,-1.967865851,0.931975807,0.800272531,1.851738345,3.139375319,0.486902024,1.274537238,0.556924368,-0.698303051,0.65706848,-2.074809289,1.541764203,-1.113457515,0.139417013,-1.223197464,0.079366351,-0.72905337,0.06144691,0.822924995,-1.129599306,-1.045748639,1.937214342,-0.293089208,1.207104423,0.065657507,0.336650127,0.429532663,2.221535316,0.869312321,-2.527598823,-0.007875979,-1.035982317,-1.152720887,-0.007512022,1.252425627,-0.038104279,0.631018995,0.565178285,-3.318975756,,,,,,,,,,,
