Year,Tees Valley and Durham,"Northumberland, and Tyne and Wear",Cumbria,Greater Manchester,Lancashire,Cheshire,Merseyside,East Yorkshire and Northern Lincolnshire,North Yorkshire,South Yorkshire,West Yorkshire,Derbyshire and Nottinghamshire,"Leicestershire, Rutland and Northamptonshire",Lincolnshire,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,West Midlands,East Anglia,Bedfordshire and Hertfordshire,Essex,"Inner London - West	",Inner London - East,Outer London - East and North East,Outer London - South,Outer London - West and North West,"Berkshire, Buckinghamshire and Oxfordshire","Surrey, East and West Sussex","Hampshire and Isle of Wight	",Kent,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Cornwall and Isles of Scilly,Devon,West Wales and The Valleys,East Wales,North Eastern Scotland,Highlands and Islands,Eastern Scotland,West Central Scotland,Southern Scotland,Northern Ireland
1994 Q2,0.222475577,0.544354878,0.649210528,-0.547202744,1.712724931,-0.687297023,0.707872159,-0.021911236,-0.587218564,-0.642851299,-0.586346911,-0.446871065,-1.018885599,0.697409703,-0.703515316,-0.615020849,0.488690591,-0.107961943,-1.421903635,-0.936009499,-0.196557244,-0.574987837,0.750482537,-0.764402029,-0.967127071,-1.010546209,0.406657247,0.483471726,-1.672444588,0.622075197,0.86097327,-1.690997762,-0.690431429,1.428892424,1.006101706,0.024792659,0.501249396,2.112019624,0.502796973,-1.220808861,1.364939
1994 Q3,-0.870938891,0.993902236,0.656270661,0.889513553,1.540932975,-1.465914329,-0.069588555,1.946049503,0.976381745,0.177158337,-1.02317313,0.106720493,-0.911881299,-1.468366956,0.576478703,0.065305605,-0.773512803,0.394948189,-0.503889888,1.779559084,-0.030572444,1.577088212,-0.812802101,0.613349165,1.843699976,0.271090982,1.136447627,-1.738331868,0.707134744,0.030386131,0.765001977,0.867665218,-2.256250118,-0.44360274,-0.670023281,0.15216419,-1.940533397,-1.090508667,1.001920704,0.176892446,-1.088014541
1994 Q4,-0.253217367,1.098273058,-1.839566786,-0.211428614,-0.229663243,0.186979414,0.503779466,1.910342502,0.553781194,-0.587481467,1.257949943,-0.858668398,0.436187095,1.571463051,1.077314881,0.811089677,-2.231537639,-0.101002517,-0.587375067,1.324868271,0.840648478,0.261106182,0.794441648,-0.649616487,0.63428451,0.095002662,-1.683206807,0.344046138,0.707158031,1.193414585,0.527388528,1.006703924,-1.732327332,-0.373412163,-0.142510397,-0.329742365,-0.089042119,-0.577396249,0.736165479,-0.991205548,0.125174612
1995 Q1,0.073152713,0.143937234,-0.947724318,1.399229925,-0.226123726,-1.438854165,0.801301018,-0.003331446,-0.096941558,-0.09587145,0.395436964,-0.053243042,-0.773499582,-1.419185508,0.303451933,-1.518206705,1.119707725,-0.953860962,-0.849614022,-0.981899693,-1.363077668,-0.77259856,-0.283625452,-2.327604043,-2.445227491,-0.715864927,0.883396842,-1.300439857,-0.076339084,1.430556816,-1.323408583,-0.438356166,-0.743152481,0.891967582,0.463872765,0.617660847,2.496417063,1.629475223,-0.099044702,-0.201991955,-1.448825889
1995 Q2,-1.714164687,-0.049641571,-1.299395463,0.625355429,-0.791719288,-0.582943395,-1.552680541,2.110153524,0.758829549,-0.709930241,0.151147032,1.323091308,-0.927825074,1.906598683,-1.032174894,-0.177361483,-1.650378396,-2.538511126,1.010090781,0.085702092,-1.73386098,-1.640601205,1.1453614,-0.150595109,1.431443247,0.636586768,-0.066562848,0.032329981,-0.555073647,0.097786109,-0.060984982,0.837516673,-0.163418441,0.823555492,0.920632291,0.180762607,-1.312968334,-0.160476706,-1.906074646,-1.206621621,0.730418333
1995 Q3,0.494892789,-0.003208878,-0.302433157,-0.739400946,-0.512812083,0.965251517,0.476679257,-1.371216494,0.198852843,0.13996283,1.648673473,-1.757551749,-0.783129539,0.973625836,-1.110932224,2.385621632,-1.178944222,0.029122145,0.559547558,0.881037143,0.715208485,-0.462077536,0.913207006,-0.754652488,-0.534977143,0.456642461,1.509576958,-0.228171237,-0.890341532,1.209771907,-1.264800032,1.838181489,-0.984082688,0.640948447,0.926691226,0.785034054,0.227002638,0.049529552,-1.653180501,-0.780819638,0.724644687
1995 Q4,0.663369167,-1.037881306,0.34697902,0.252030989,1.750918842,-0.41840116,-0.519857268,-0.923442968,-0.999278471,0.374948362,-0.704341139,1.074703858,-0.627299061,1.533995675,0.417725458,0.258383626,-1.150428563,0.329114186,0.045521977,0.632082603,-0.510847298,-1.453629876,0.275221599,0.139787247,0.243892361,1.005650162,-0.939640633,-2.381750138,0.475027002,0.40591252,-0.477056306,0.170598202,-1.04778081,-2.106197212,-1.692911448,0.04236114,1.382710415,-0.389518388,0.81393791,-0.594331971,-0.055439023
1996 Q1,0.796560724,0.133179885,-0.541678349,-0.865302364,-0.092528125,1.182102093,-1.570654594,0.859330762,0.283646993,-0.969112267,-0.018373729,-0.204035447,-0.947740365,-0.53943511,-1.256287301,-2.071523587,0.151236438,1.04448945,1.633349061,-1.111378548,2.147365165,1.526306733,1.423475034,-0.785666393,-0.562251625,-1.938357418,0.191159237,-0.393602924,0.161790688,-0.834518035,0.672870468,0.34318811,-1.14412308,-0.045887946,0.284684501,2.008441556,0.095780847,-0.940408997,-0.316263052,-0.031223466,-0.133595289
1996 Q2,-1.841471893,-0.331576895,-0.693308895,-0.260512961,2.120962405,-0.832290607,1.437941004,1.160618144,0.683497819,0.003110418,0.654393421,-0.449919778,-0.546459131,-0.747861672,0.273901591,-0.209770582,-0.239585066,1.420228813,-0.704748512,0.735364895,-0.521927617,-1.592195026,-1.425950448,-0.491552373,0.62961149,0.641786394,-0.240687153,0.618421709,0.07626311,-0.261490319,0.854731266,1.1878939,1.016027393,-0.306872961,0.567707628,-2.129245672,0.195066923,0.361002366,0.151975199,-0.22227273,1.304773186
1996 Q3,-0.093237701,-0.139537935,-0.240936747,1.034105379,-0.292459624,-0.834349368,-0.108758542,1.707713758,-0.300686115,0.615771634,-0.278110739,-0.276746815,-0.560841384,-1.216304059,-0.109781628,0.718455753,1.576192964,0.441869496,-0.816861078,0.7455046,0.454029174,1.398363191,2.089610456,1.214607755,-0.392758199,-0.159229544,1.157940529,-0.507693136,-0.140483464,0.634340241,1.070606055,0.222910769,-2.892519822,0.339365965,-0.312049195,-0.975920997,0.024130166,1.12046415,-1.129877229,1.589922991,0.978730101
1996 Q4,0.934163625,-0.814708594,-0.251242447,-0.382834872,0.000340958,-0.062204801,-0.317348881,-0.177927346,-0.211620317,0.267483863,-1.651817035,0.486578349,1.697271698,1.072500847,-0.945897226,1.044608024,2.289627853,-0.24255626,0.721031921,2.2993804,1.030295628,1.550720601,-1.095225556,0.235620858,0.391969103,0.564287129,0.789507546,0.156175057,-1.312394136,1.066272415,0.378860329,-1.17861663,0.758995821,0.552980012,0.537034548,-0.286835208,1.634405645,0.571226631,-0.78995406,-1.54275794,-0.767332183
1997 Q1,-2.369623293,-0.260559844,0.128957051,-1.207666435,-0.545443591,1.55328265,0.107291336,1.535343544,-0.184951417,-0.176782713,-2.199254045,0.729288747,1.10055824,-0.342368044,-0.310304225,0.813036378,-0.73629709,-0.782324319,0.317098166,-0.606251348,0.611057884,-0.920309515,1.509508919,0.656463684,0.065851179,-0.873630633,-1.0577539,-0.897237031,-1.432203299,1.340430318,0.342074839,1.07062833,1.739065035,1.306606023,0.449616791,-0.411050446,0.749299555,0.211137769,-0.260651141,-0.515198371,1.079216776
1997 Q2,1.477462787,-0.275108724,-0.437007713,0.698169739,-0.635176399,0.603676687,1.736929606,-0.417834436,0.024513232,1.989693078,-0.373168313,0.141036732,-0.941815474,-0.702834596,-1.378836972,2.925249584,0.571751991,-0.045875549,-1.057064291,-1.824693063,0.241738288,-0.145151819,0.501992664,0.692328841,1.012275043,-0.042177113,0.622010465,-0.407536128,-0.851446399,-0.338183269,0.76896774,0.606497669,-0.012613142,0.322427723,1.607508343,-1.802410108,-1.255067896,-0.013033759,0.700357337,-0.215273235,0.903088455
1997 Q3,-3.007437204,-2.330467258,-0.567803288,2.667322089,-6.84E-05,-2.241448968,-0.360029733,0.617493882,0.962222381,0.470548911,-0.235804205,0.678789294,1.153618032,-0.554732806,-0.123600761,-0.136097706,-1.705542406,-1.257096424,-2.318624988,0.084337925,-0.297673252,-0.339032876,-0.034403749,0.519269189,-0.672583098,1.173611226,-1.592229488,-0.013649201,-0.09834549,0.849877075,-0.49498571,1.068730858,-0.233866411,-0.101805107,-0.149077163,0.698096242,0.853148164,-0.604740796,-1.408890962,-0.981101616,0.165183068
1997 Q4,-0.016645856,0.140932671,-0.72517213,0.795740815,-0.176438541,-1.63343453,0.15534978,0.547425998,0.143760311,0.130220979,0.227171951,-1.053729128,1.531753024,-0.326493584,1.46684517,-0.554128868,0.966675373,0.240179649,0.100314434,-0.938791457,1.205818556,0.418972011,-0.09025007,1.207374987,0.088580197,2.209805589,1.01667712,-0.330709076,1.358381888,0.060856385,2.00589144,0.081658363,-0.079209366,0.0939683,0.399506683,1.54931126,0.292856921,-0.106714925,-0.493460021,0.785681296,-0.554345131
1998 Q1,-1.168830322,-0.94224644,-0.464927604,-0.124434371,1.05317207,-0.577243552,1.197128452,-1.637706287,2.634602801,-1.586423925,0.198087038,-0.217580017,-0.785314722,0.676408685,1.057214164,-0.17218611,1.209384912,0.064057692,-1.063779967,-0.079187506,-0.527496066,0.460214772,-0.399166892,-0.074183195,-1.085357442,1.069356468,-0.355628423,-1.069477111,2.631474302,-1.412974374,0.507430306,-2.163665561,0.30852275,0.18811352,-0.252377969,-1.36354401,-0.858530945,-0.806560775,-1.174123629,-0.948045844,1.435125891
1998 Q2,0.391209012,1.33082765,-0.988842104,-0.431303238,-1.737049554,-1.190455732,-0.291113148,-0.420606353,1.777353776,0.108046573,-0.265099884,0.459462592,0.026878553,-1.085703537,-0.626887744,1.398956883,1.303787701,0.257235318,1.019485232,1.642809234,-0.441725712,0.18431484,0.221090903,-0.826813532,0.446431628,-1.143678019,0.102259985,-0.268913892,0.429547117,-1.354861213,-0.521099475,1.883164147,-0.134846051,0.068144158,-0.669571385,0.045370927,0.379771387,-0.475563982,-0.2494963,-0.166459727,0.295737439
1998 Q3,1.130517335,-0.669325699,0.805980661,0.804605724,0.254832345,1.081651753,0.099068363,0.107816287,-0.173552449,-0.270363792,-0.210498149,-1.860821174,0.600273655,-0.322256403,-1.468865877,0.970321987,-0.975542238,0.859492136,-0.741555972,0.958887589,1.898921023,-1.59506264,-0.254962208,0.956808554,0.27968907,0.281696513,0.915603438,-0.788860257,-1.283046959,-0.713809818,1.333552162,-0.763906451,-1.5349581,1.156781001,-0.512181411,-0.449008759,-1.393872356,0.530388736,0.567966023,-0.550455856,-1.193732452
1998 Q4,-1.892100018,0.568058293,2.596495281,0.404322911,0.608321933,0.146561218,0.349576604,-0.233016457,0.294188644,-0.80100685,-1.240693282,0.111238658,0.098162243,-1.174422442,-0.551431418,-0.350073028,0.715783483,0.158667549,-0.167610079,-1.592215885,0.270410559,0.529199245,2.198112496,0.446333436,0.924110696,0.933660544,-1.812702175,-0.124618017,-0.169645342,-0.459969525,0.856533795,1.626720776,-0.924469624,-0.155994195,0.424997514,-0.779551407,-2.116536177,-0.215063026,-1.104090709,-1.938458955,0.901897031
1999 Q1,1.63548129,0.528926247,0.415963927,0.434083015,-0.077607965,0.449168992,-0.131301907,-0.750934982,1.277651785,0.748761552,2.657273049,-0.818607275,-1.445151161,1.341763191,-0.105189556,1.356787245,2.014014093,-1.372629648,-0.857428401,-1.68128845,-0.150598654,-0.721063997,-1.940882428,0.09990506,1.281836445,-0.970079401,1.245376549,0.696871374,-0.064552019,-1.057840325,-0.469222276,2.128395483,-0.389240795,0.569612937,-0.274299463,-1.098416858,0.689720862,1.649248242,1.065132641,1.609044976,0.143016674
1999 Q2,-0.002557095,0.527680477,-0.222621259,-0.49148502,-1.593839509,1.018373096,0.049685216,-1.601848754,-1.818410707,1.771656668,1.075603283,0.383402801,-1.46699746,-0.264781763,-1.032079012,-0.364435081,-0.216874211,-0.725282047,-1.393769451,0.738705318,0.249346936,0.548551778,1.134898199,1.102947403,1.663230234,0.925866196,0.459115946,-0.412345448,-1.289731349,0.590259008,-0.292060612,1.99762629,-0.504552973,0.2800785,0.284664153,-1.47323388,-0.765097168,-1.986660275,0.27450362,0.18668076,0.743762961
1999 Q3,-0.725188702,-1.059525574,-0.321962675,0.413255971,-1.08299413,0.381848674,0.490253086,0.820316498,-0.357465669,0.08713775,1.228501896,-0.69996852,-0.038243623,2.0060264,0.304046667,0.943273737,0.300478372,1.006933825,0.484680288,-0.219419816,-0.240284383,-0.228419616,0.65778838,0.024372098,-0.016738288,0.080445175,0.274499079,1.563247622,-0.926579698,1.078571286,-0.426220313,-0.335051832,-0.148292571,-1.354584619,-0.634844327,-0.135872067,-0.596770821,1.29708162,-0.824147269,-0.16725257,-0.604033086
1999 Q4,1.251292333,-1.342866619,0.415250793,1.196869744,1.407703829,0.176887261,1.728331912,-0.951683554,-0.551576688,-0.539119435,0.257271359,-2.113931949,0.948532922,1.231276087,-0.288186532,1.258196937,0.573756198,-0.976874641,-0.691029524,-0.507291449,0.328753076,0.940587263,0.672007014,-0.620275583,0.112849633,-0.613203813,1.582270684,-0.384438096,-0.067374999,-0.283410009,-1.199517948,-0.079034677,0.821873007,-0.170750272,-1.651030727,-0.208625663,-0.710947069,0.052346854,0.965359669,-0.700208479,-0.155507545
2000 Q1,0.046361417,-1.427675412,0.35293382,-0.294158624,-0.956311997,-1.345773267,-0.04249811,0.820502064,0.490995173,-1.178042323,-0.34107921,0.458680126,1.192808645,1.507615527,0.215929918,1.076200324,-1.399355971,0.508622736,1.592425707,-0.041442681,1.375941579,1.355604129,0.625325179,1.675501757,-0.290196131,-0.228995415,1.524646431,0.389194841,-1.242944305,0.027098976,2.979976172,-2.368803453,1.322194158,-0.508675252,0.528438765,0.825216722,-1.348431601,-1.558124144,-0.869865476,-0.097838333,-1.682501149
2000 Q2,0.656259559,0.592231684,0.298335085,0.22478466,-1.31887791,-0.315904436,0.041677515,0.7735174,0.130981706,1.667159218,0.624447319,0.054561385,0.452399418,1.614796379,-1.126840855,-0.360084119,-0.349691024,-0.670758516,-0.956580009,0.597939206,-0.456774394,0.611095946,-0.460453716,-1.26201921,1.198047275,1.798412082,0.224678855,0.523085326,1.736767044,0.508653488,1.165038846,0.713120317,1.319976904,0.311109417,0.29893238,0.608672699,-1.349546356,-0.873316339,1.361041846,1.420654761,0.430374164
2000 Q3,-0.951991677,1.202767861,0.079926265,-1.170261152,0.619542824,0.892489005,0.876114766,-0.309580912,-0.519604239,-1.306871643,1.519598853,0.212861387,1.566497881,-0.258905401,1.711488988,-1.820816199,0.163494517,-0.813117023,-0.60535458,-1.327523805,-0.644171615,1.908883435,-0.56354531,1.082472554,-1.951910828,2.441216159,-0.017285086,0.912282028,1.239658497,-0.573367401,0.424889487,-0.271260015,-0.683567545,-1.53743761,-0.101374428,0.746665717,0.92918181,0.229418008,0.414405877,0.309723825,-0.737456194
2000 Q4,-1.536919883,-0.562254829,-1.599511123,0.82438993,2.491486202,1.011855164,-0.281237939,0.016706508,1.153919669,-0.600915036,0.132937267,-2.169974427,-1.116558876,-0.569368006,0.6362667,-0.76764923,0.618479483,0.18316122,1.859351273,-1.075514635,-2.019219711,-2.437464458,-0.14856351,1.151151462,0.185323383,0.658460926,-0.049536102,0.23739885,-1.511580323,1.932370333,0.482422034,-1.315783049,-1.963615063,0.533068184,-0.109323217,-0.283183419,1.433743845,-0.56861724,-0.849846463,0.724446497,0.605898348
2001 Q1,-1.290258481,0.789433106,1.960913744,-0.335539809,-0.607612185,-0.727241881,0.851408671,0.88841658,-1.111323311,1.137844365,1.275549279,0.294599412,-2.185679526,0.792377453,-1.625041423,0.739830718,1.014269108,0.9582081,-2.615370926,-0.728130828,0.742498467,-0.08214396,-1.524901873,-0.438179051,-0.005391659,-1.712084862,1.705586302,0.811189863,0.149360912,-0.735455682,-0.312966527,-0.653416214,-0.991225737,0.148966381,1.103323601,-0.190048799,-0.412263881,0.178620199,0.781681153,-0.524640403,-1.381096698
2001 Q2,0.945476184,-1.36169108,0.534987631,-0.095959297,-0.896406884,1.387181436,0.997393061,0.576467637,0.440000838,0.475470104,-0.983577336,-0.561993712,-1.641003219,0.292282737,1.433104891,-0.383711301,0.237492592,-0.532755167,-0.471179843,-0.340084529,-1.463205664,1.138598256,-0.00502483,0.971587697,0.302341224,-0.806235706,-0.316911948,-1.586865203,0.788687084,0.137224774,-0.785180525,-1.506570211,-0.576409837,-1.107288422,0.135282531,-1.052777616,2.052293425,0.985308919,-0.372840118,-1.486235803,-0.111661377
2001 Q3,-1.959615355,1.060701248,0.791297948,1.448644745,-0.556654509,0.805564349,1.384040949,-0.435664696,-0.733841832,1.348113189,0.145476426,0.425297885,-0.088039822,-1.248473474,1.104597222,-2.029385923,0.997975918,-0.279238468,-0.187632452,-0.532540795,0.526850443,0.408745019,1.611498491,-0.184072239,-0.182061111,-0.353795181,0.103931106,-0.448980529,1.155266385,1.370400142,-1.922386113,-1.288860719,-1.018783533,0.661616331,-0.892038531,0.551889392,1.371329968,0.770885439,-1.044818254,-1.199904463,-2.668061349
2001 Q4,0.490012075,-1.255038975,0.042394365,0.230788187,-1.309774407,0.943392736,-1.035966666,-0.594155961,-1.182275708,0.049039646,-0.664643672,2.270058792,-0.64359406,0.186373822,-0.280314759,0.886658602,0.003909021,-1.461771323,0.198875933,0.439974919,-1.279135306,-1.042793746,-0.655607107,0.257154209,-0.356809273,-2.252246858,-0.760275505,1.135155932,0.63268111,0.653863186,-0.056068498,2.17299592,-0.068730777,-0.2313193,-0.472346181,-0.398687851,0.78228061,-2.084000059,-1.185218147,1.400777645,-0.775763536
2002 Q1,-1.127581614,-0.167248412,-0.748298561,0.292870729,-1.196331835,1.499101181,-1.310930207,-0.083946585,0.055820816,0.246391976,-0.060606562,-0.005779349,-0.070002366,1.305683518,-0.125398756,0.963553205,-0.732264828,-0.002418791,-0.130170386,1.00047102,-0.586601887,-0.691722537,-0.156080414,-0.021203387,-2.102350575,-0.858480789,1.110172033,-0.254573774,-0.241625732,0.570245415,0.540535292,1.739275432,0.631243803,-0.440284599,0.055036592,0.774104329,0.961668894,-0.902623858,0.669783253,1.767131582,-0.173420862
2002 Q2,0.011310262,-0.925462513,-1.061874016,0.011534476,0.788092367,-0.298742873,1.105651176,0.907802611,-0.366147015,0.730093821,-0.129340869,0.092949936,1.073858531,2.438683997,-1.396215366,-0.330331219,1.160260071,-0.244241097,-0.429362363,1.667689179,-0.060836472,0.78729807,-0.309335901,-1.558637629,-0.511101349,0.683766036,0.192982271,-0.797861099,2.063871602,0.117895384,-0.995360016,1.299512412,0.916602872,-0.559934293,0.654174428,0.790547134,0.462341315,0.12985439,-1.76807798,-0.323380607,-0.052914533
2002 Q3,-0.583362836,-0.35624595,0.701507129,-0.49870288,-1.696171997,-0.625828481,-0.53558371,-0.161891343,-1.226760297,-0.310638113,-0.876860408,0.779547179,-0.193538832,0.547568545,0.276811925,-1.284570662,-0.042359531,1.669884346,-1.610850419,0.947846754,0.098646363,-1.510664175,0.57341619,1.003454398,-0.060990831,0.307165135,1.822392511,-0.605417748,1.828015342,1.641788309,-1.32529328,0.123540989,0.066932328,1.293410425,1.169078967,1.51015942,-1.619323338,1.377155714,0.567916502,-1.838672926,1.31308259
2002 Q4,-1.107092176,0.772958862,-0.586081885,-0.205839631,0.443603997,-0.209698392,-1.452172742,0.30580285,-1.15251998,0.54435556,-1.252269818,0.139333542,0.3642079,2.013717346,-1.937597409,0.3161602,-1.26033622,0.478612911,-0.112247765,0.769180904,1.416185686,-0.337463998,-0.013370141,0.904142284,-0.529141143,0.4031643,0.838858941,-1.076187849,-1.524972544,0.175712913,0.876726259,-1.504966866,0.491093809,-0.365392707,-0.171603543,1.031659056,0.140504534,-0.855084763,-0.012254975,-0.233622232,-0.281149679
2003 Q1,1.179335274,-0.654687881,-0.793112383,0.250453547,0.638912586,-0.133837442,-1.23155163,0.108746429,2.424254866,0.566313294,-1.662219944,-0.951645501,0.093500692,0.541827043,-0.695673557,2.164172929,0.537852533,0.332643866,1.256946846,0.245618931,-1.965461002,-0.394222714,-0.639286678,-0.337306437,0.114028629,0.692507054,-0.773763346,-0.765225759,-0.077639742,0.575670312,0.551033992,0.600293386,1.109558263,-0.360985255,1.12012863,0.334544247,0.157896288,1.801444469,-0.318744853,-0.766265634,1.465150887
2003 Q2,-0.044859234,1.105298619,0.398477532,-1.752418925,0.281022962,0.624609212,-0.072546273,0.623351047,1.192175387,1.471532221,0.791971044,-0.844757101,0.124144439,-0.713903711,-0.460422791,-0.475681655,-0.053398958,0.221879573,2.083893314,0.247515015,1.782746045,-0.013489038,0.7679715,-0.355491704,0.036212029,-0.716643414,0.692742498,-0.779133989,-0.297421261,0.220336085,0.434984169,0.524903534,-0.473790462,-1.359320125,-2.259975675,-0.893481094,-0.656715303,-0.692990359,-0.841653721,0.460620368,-0.274902159
2003 Q3,-0.137153086,-0.786284372,1.631779369,-0.276025741,-2.351152818,-0.77723356,-1.328378381,-1.401197199,0.462692876,2.381686406,-1.208985823,-0.418867445,-0.785321419,-2.164551422,1.14458119,-0.950501796,0.764123215,1.31948977,-0.120324675,-1.054309546,-2.758927524,0.659755418,2.143405511,-0.450876939,0.465107465,-0.387744016,-0.606735568,1.536558888,0.171156897,0.013563219,0.128521828,0.123785102,-1.612686577,-0.169906262,1.718791135,0.795276066,-0.56218619,0.193950273,1.260307602,0.332623147,2.495994562
2003 Q4,0.334872499,0.244085131,-1.081474542,-1.671210588,1.029451505,-0.3955523,-0.764781972,0.564001509,-0.613929308,0.705636613,0.241072326,-0.625264548,0.257595971,-1.476499899,0.439630518,-0.513410462,-0.036906521,1.23406455,0.031093932,-0.654621038,0.986429117,-0.0455574,1.203282109,-0.745862329,-0.297845612,-0.982235303,-1.321825235,0.163356819,-0.624967237,-0.741712414,0.13622278,-1.059449427,-0.080973939,-0.524548182,1.838265848,-0.836071525,-1.359157886,-0.553493173,0.15473657,-0.877861275,-0.554523138
2004 Q1,-1.275889165,-0.847275598,0.339490141,0.886783939,0.397000811,0.962959643,-0.0797269,0.644842796,0.404671851,-0.021282993,-2.43813256,-0.165710545,0.922355087,-0.805489146,1.81765869,0.826579468,1.518517692,1.76345327,-2.100679593,0.957312404,0.247875268,1.182571834,0.97851934,-0.573164428,-0.984446066,-0.994186353,0.169308098,-0.931714277,-0.954363161,-0.612606524,0.326475683,-0.801569495,1.048546357,-0.781578522,1.367483459,-1.021425997,-0.200914089,0.102552106,-0.963609384,-0.734632632,0.2468835
2004 Q2,-0.466161599,-0.567265139,-0.416772092,0.182802221,-0.839417359,1.663421148,-1.8836456,0.039070507,-0.148784845,-0.356175569,-1.401371994,0.619890721,-1.671563833,0.522012119,-0.102740291,-0.538994239,-1.27838583,-0.721320324,-2.351311158,0.617172802,0.138094412,0.512541485,-1.201119875,-0.59641499,0.595135283,0.233906967,1.100631415,0.424735816,0.337242947,0.13893647,1.405943713,-0.47835342,-0.644918638,0.013150034,-0.037475997,-0.243614141,0.879404417,0.387263476,-0.504254973,2.15770143,-0.569285669
2004 Q3,0.588986383,-0.851909964,-0.540621007,-0.351258447,1.859205791,0.107127847,0.188121496,-1.43877735,0.227847906,-1.03017184,-0.67619622,0.443995577,-0.471159119,1.51343987,1.292071087,0.185050654,0.072434964,-0.180964427,0.323814104,0.47004438,-0.254326211,-1.164221344,0.25672944,0.176871482,-0.674122178,-0.054402581,-0.816759307,0.602663029,0.15716736,0.184835913,0.724623824,2.191634137,0.039529242,0.588530016,1.086236517,-0.093345154,0.897422543,1.254604909,0.012417097,2.841767345,-1.747250016
2004 Q4,-0.772710723,-1.164875349,1.148886684,0.278406528,-0.748827928,0.798761617,-0.291600143,2.630056824,-0.504094703,1.089087306,-1.007032034,0.538998604,-0.449902107,-1.300629967,-2.050023879,-0.285237034,0.981870636,0.039205877,-1.41615874,1.410621544,0.42475487,0.782227505,0.44711319,2.536914198,0.180523993,-0.80061539,1.07981962,-2.182867358,0.288310152,-0.378736447,1.282981211,0.046352271,-0.755242642,0.139161973,-1.308171118,1.84741402,-0.229899943,0.688946183,-0.629216851,0.439618112,-0.083646888
2005 Q1,1.926554635,-1.471741541,-0.413301307,-0.508966835,-1.231050023,-0.128565596,0.853636977,-0.727751684,-0.012629112,0.454411599,0.549810405,-0.517976378,-2.4123617,-0.446991297,2.069475392,-0.939424319,-1.052124167,0.203696306,0.007131192,-0.687050402,-0.015582004,-0.164744853,0.372484387,0.441779715,-1.082960287,0.695706587,-0.220088528,-0.638426706,1.045045618,-0.02753424,-0.35996551,-0.262935975,0.528764418,0.18291773,0.676831624,-1.826345593,1.130380221,-0.084229479,0.554688863,1.397360647,1.369847447
2005 Q2,-1.373074553,1.01511976,0.264719454,1.031522582,-1.578458624,-0.990763251,0.256726102,-0.899627803,-0.386775407,1.409772728,2.229973913,-0.189618431,0.952466626,0.170209401,0.939884813,0.532161905,-1.238774585,1.289432042,-0.858206004,-1.300797775,1.198187094,-0.336650081,0.841947453,0.543372249,-0.9629876,-1.600955277,1.757337302,0.693595309,1.465480371,-0.179738407,1.243757959,1.712569587,-0.249004497,-0.268640361,0.093038145,-0.037561835,-2.660021918,-0.950912834,0.280639364,0.293680691,0.256731339
2005 Q3,-0.301425705,-2.033287105,0.123043204,0.213727088,-0.90753572,0.352692273,0.256358022,-0.540776426,-0.123673539,0.83702443,0.293087277,-0.931367159,1.567160737,1.161550735,-0.816761298,-0.718209712,-0.633376029,0.585639378,0.678088568,0.589031422,0.712359334,-1.284895581,-0.560930306,-1.911416631,0.837891518,1.015717399,1.09531344,-0.400084154,0.334357478,0.386320984,1.516668506,-1.912468733,0.742420369,-0.338237468,-0.350981798,0.630377037,0.431082576,-0.849705382,0.522137893,0.404606209,1.650255781
2005 Q4,0.249220834,0.784158507,-1.482420028,-0.454545674,-0.972273835,-0.05093478,1.707453491,-1.725418378,-0.309001699,-0.045379209,-0.505818882,1.387159764,1.120771474,1.012427104,-0.30374029,-0.10540882,0.52376836,0.142974332,-0.818747998,0.745830667,-2.110367032,1.072823535,1.731284713,0.359304825,0.876582945,-0.028239283,-1.037402445,1.34953063,-0.87981073,2.214819474,-0.353536379,0.063483684,0.006446872,0.410247644,-0.577675757,-0.328235303,1.212363279,-1.431414262,-0.682390155,-0.886462725,-0.106568932
2006 Q1,0.067330132,-0.20749491,0.291215851,0.95347956,0.797863939,-0.170140665,0.228678371,-0.87010259,1.32221932,0.181505517,-2.439409244,-0.347412308,-0.906985378,0.9881507,-0.594398776,-0.677693282,-0.505468137,-1.756020965,-1.463325445,0.532315701,-0.800027788,1.168330783,-1.04476766,0.063570766,-0.335682398,-1.147647705,0.142980272,-0.64827255,0.007225833,0.435922187,-0.887852397,2.465396497,-0.586557721,0.787483631,-0.077218642,0.090666564,0.174132521,-0.714944437,-0.043452213,0.023976742,0.167423696
2006 Q2,-0.382029368,-0.032614166,-1.281649115,-0.289725616,-0.59469498,0.043056874,0.374950678,0.012118249,1.763482852,-1.351047375,1.188150216,0.491517006,0.000933998,-1.891359147,0.453654459,-0.372336216,0.231260706,-1.413693397,-0.584050548,-0.106442532,1.37620271,-0.425118637,-1.907581855,0.282737054,1.49525381,-0.297598197,-0.746114011,0.322443899,-1.408268593,0.14604341,-0.15487881,-0.257750754,-0.20776426,-0.674734021,-0.516172448,-0.742764398,0.266105375,0.069558851,-0.486040212,0.524489032,0.473070739
